region,anio,semana,temp_promedio_semanal
O'Higgins,2022,29,8.83
O'Higgins,2022,30,10.01
O'Higgins,2022,31,7.43
O'Higgins,2022,32,9.39
O'Higgins,2022,33,10.07
O'Higgins,2022,34,11.03
O'Higgins,2022,35,12.04
O'Higgins,2022,36,11.13
O'Higgins,2022,37,10.59
O'Higgins,2022,38,8.89
O'Higgins,2022,39,13.54
O'Higgins,2022,40,11.94
O'Higgins,2022,41,13.47
O'Higgins,2022,42,14.37
O'Higgins,2022,43,14.56
O'Higgins,2022,44,16.73
O'Higgins,2022,45,14.73
O'Higgins,2022,46,19.43
O'Higgins,2022,47,22.31
O'Higgins,2022,48,19.89
O'Higgins,2022,49,22.61
O'Higgins,2022,50,22.21
O'Higgins,2022,51,21.1
O'Higgins,2022,52,20.7
O'Higgins,2023,1,21.6
O'Higgins,2023,2,20.73
O'Higgins,2023,3,20.63
O'Higgins,2023,4,22.3
O'Higgins,2023,5,23.33
O'Higgins,2023,6,24.37
O'Higgins,2023,7,21.96
O'Higgins,2023,8,22.54
O'Higgins,2023,9,23.07
O'Higgins,2023,10,20.31
O'Higgins,2023,11,20.69
O'Higgins,2023,12,22.3
O'Higgins,2023,13,19.5
O'Higgins,2023,14,19.91
O'Higgins,2023,15,16.03
O'Higgins,2023,16,14.59
O'Higgins,2023,17,14.23
O'Higgins,2023,18,10.26
O'Higgins,2023,19,15.87
O'Higgins,2023,20,11.7
O'Higgins,2023,21,10.81
O'Higgins,2023,22,12.27
O'Higgins,2023,23,10.29
O'Higgins,2023,24,9.6
O'Higgins,2023,25,11.79
O'Higgins,2023,26,11.27
O'Higgins,2023,27,9.84
O'Higgins,2023,28,8.96
O'Higgins,2023,29,10.93
O'Higgins,2023,30,10.83
O'Higgins,2023,31,12.29
O'Higgins,2023,32,11.26
O'Higgins,2023,33,11.39
O'Higgins,2023,34,9.53
O'Higgins,2023,35,10.34
O'Higgins,2023,36,10.59
O'Higgins,2023,37,10.74
O'Higgins,2023,38,11.31
O'Higgins,2023,39,11.69
O'Higgins,2023,40,11.51
O'Higgins,2023,41,14.21
O'Higgins,2023,42,14.59
O'Higgins,2023,43,13.21
O'Higgins,2023,44,12.89
O'Higgins,2023,45,13.56
O'Higgins,2023,46,12.81
O'Higgins,2023,47,16.97
O'Higgins,2023,48,16.17
O'Higgins,2023,49,18.99
O'Higgins,2023,50,18.1
O'Higgins,2023,51,19.64
O'Higgins,2023,52,19.46
O'Higgins,2024,1,20.7
O'Higgins,2024,2,20.61
O'Higgins,2024,3,22.74
O'Higgins,2024,4,23.59
O'Higgins,2024,5,24.73
O'Higgins,2024,6,23.21
O'Higgins,2024,7,23.13
O'Higgins,2024,8,20.16
O'Higgins,2024,9,21.61
O'Higgins,2024,10,19.5
O'Higgins,2024,11,17.24
O'Higgins,2024,12,18.97
O'Higgins,2024,13,19.49
O'Higgins,2024,14,15.77
O'Higgins,2024,15,14.61
O'Higgins,2024,16,15.33
O'Higgins,2024,17,12.29
O'Higgins,2024,18,9.63
O'Higgins,2024,19,8.29
O'Higgins,2024,20,7.86
O'Higgins,2024,21,8.74
O'Higgins,2024,22,11.2
O'Higgins,2024,23,12.31
O'Higgins,2024,24,10.41
O'Higgins,2024,25,7.99
O'Higgins,2024,26,8.49
O'Higgins,2024,27,8.54
O'Higgins,2024,28,5.8
O'Higgins,2024,29,7.47
O'Higgins,2024,30,7.14
O'Higgins,2024,31,9.76
O'Higgins,2024,32,7.73
O'Higgins,2024,33,10.44
O'Higgins,2024,34,7.11
O'Higgins,2024,35,10.46
O'Higgins,2024,36,9.79
O'Higgins,2024,37,11.6
O'Higgins,2024,38,11.99
O'Higgins,2024,39,12.49
O'Higgins,2024,40,13.99
O'Higgins,2024,41,13.67
O'Higgins,2024,42,15.71
O'Higgins,2024,43,15.64
O'Higgins,2024,44,16.99
O'Higgins,2024,45,16.93
O'Higgins,2024,46,16.63
O'Higgins,2024,47,17.94
O'Higgins,2024,48,17.31
O'Higgins,2024,49,16.79
O'Higgins,2024,50,19.94
O'Higgins,2024,51,20.33
O'Higgins,2024,52,21.47
O'Higgins,2025,1,22.41
O'Higgins,2025,2,22.73
O'Higgins,2025,3,22.29
O'Higgins,2025,4,22.01
O'Higgins,2025,5,22.74
O'Higgins,2025,6,23.69
O'Higgins,2025,7,21.01
O'Higgins,2025,8,21.5
O'Higgins,2025,9,21.61
O'Higgins,2025,10,19.73
O'Higgins,2025,11,20.09
O'Higgins,2025,12,20.04
O'Higgins,2025,13,16.06
O'Higgins,2025,14,14.43
O'Higgins,2025,15,14.26
O'Higgins,2025,16,13.74
O'Higgins,2025,17,13.37
O'Higgins,2025,18,12.39
O'Higgins,2025,19,12.43
O'Higgins,2025,20,10.77
O'Higgins,2025,21,13.27
O'Higgins,2025,22,9.79
O'Higgins,2025,23,9.91
O'Higgins,2025,24,9.04
O'Higgins,2025,25,6.97
O'Higgins,2025,26,5.36
O'Higgins,2025,27,9.66
O'Higgins,2025,28,7.4
O'Higgins,2025,29,7.59
O'Higgins,2025,30,7.53
O'Higgins,2025,31,9.43
O'Higgins,2025,32,10.2
O'Higgins,2025,33,12.1
O'Higgins,2025,34,7.46
O'Higgins,2025,35,10.46
O'Higgins,2025,36,9.44
O'Higgins,2025,37,12.37
O'Higgins,2025,38,11.4
O'Higgins,2025,39,12.27
O'Higgins,2025,40,13.84
O'Higgins,2025,41,13.49
O'Higgins,2025,42,15.39
O'Higgins,2025,43,14.11
O'Higgins,2025,44,16.23
O'Higgins,2025,45,14.86
O'Higgins,2025,46,17.16
O'Higgins,2025,47,20.14
O'Higgins,2025,48,17.5
O'Higgins,2025,49,20.39
O'Higgins,2025,50,18.41
O'Higgins,2025,51,18.76
O'Higgins,2025,52,20.47
O'Higgins,2026,1,21.97
O'Higgins,2026,2,21.13
O'Higgins,2026,3,21.91
O'Higgins,2026,4,21.27
O'Higgins,2026,5,21.84
O'Higgins,2026,6,20.39
O'Higgins,2026,7,19.76
O'Higgins,2026,8,21.39
O'Higgins,2026,9,21.7
O'Higgins,2026,10,19.57
O'Higgins,2026,11,19.91
O'Higgins,2026,12,15.54
O'Higgins,2026,13,14.87
O'Higgins,2026,14,17.03
O'Higgins,2026,15,15.11
O'Higgins,2026,16,15.4
O'Higgins,2026,17,11.11
O'Higgins,2026,18,13.4
O'Higgins,2026,19,12.06
O'Higgins,2026,20,11.26
O'Higgins,2026,21,8.29
O'Higgins,2026,22,10.61
O'Higgins,2026,23,10.04
O'Higgins,2026,24,9.73
O'Higgins,2026,25,11.27
Tarapacá,2014,1,23.84
Tarapacá,2014,2,23.9
Tarapacá,2014,3,24.54
Tarapacá,2014,4,24.19
Tarapacá,2014,5,23.26
Tarapacá,2014,6,23.21
Tarapacá,2014,7,22.86
Tarapacá,2014,8,22.53
Tarapacá,2014,9,22.5
Tarapacá,2014,10,22.8
Tarapacá,2014,11,22.6
Tarapacá,2014,12,22.31
Tarapacá,2014,13,21.84
Tarapacá,2014,14,21.99
Tarapacá,2014,15,20.64
Tarapacá,2014,16,21.06
Tarapacá,2014,17,20.54
Tarapacá,2014,18,19.93
Tarapacá,2014,19,19.81
Tarapacá,2014,20,19.51
Tarapacá,2014,21,18.8
Tarapacá,2014,22,19.03
Tarapacá,2014,23,17.27
Tarapacá,2014,24,17.66
Tarapacá,2014,25,18.66
Tarapacá,2014,26,17.2
Tarapacá,2014,27,16.67
Tarapacá,2014,28,17.27
Tarapacá,2014,29,18.09
Tarapacá,2014,30,17.23
Tarapacá,2014,31,18.59
Tarapacá,2014,32,17.69
Tarapacá,2014,33,18.91
Tarapacá,2014,34,18.14
Tarapacá,2014,35,19.33
Tarapacá,2014,36,19.07
Tarapacá,2014,37,18.36
Tarapacá,2014,38,18.77
Tarapacá,2014,39,18.36
Tarapacá,2014,40,19.03
Tarapacá,2014,41,18.79
Tarapacá,2014,42,20.26
Tarapacá,2014,43,20.76
Tarapacá,2014,44,19.77
Tarapacá,2014,45,19.84
Tarapacá,2014,46,20.87
Tarapacá,2014,47,20.61
Tarapacá,2014,48,20.6
Tarapacá,2014,49,21.0
Tarapacá,2014,50,21.29
Tarapacá,2014,51,20.97
Tarapacá,2014,52,21.56
Tarapacá,2015,1,22.21
Tarapacá,2015,2,22.97
Tarapacá,2015,3,22.3
Tarapacá,2015,4,22.63
Tarapacá,2015,5,23.89
Tarapacá,2015,6,24.27
Tarapacá,2015,7,25.19
Tarapacá,2015,8,24.9
Tarapacá,2015,9,23.64
Tarapacá,2015,10,23.21
Tarapacá,2015,11,24.57
Tarapacá,2015,12,24.6
Tarapacá,2015,13,24.44
Tarapacá,2015,14,22.47
Tarapacá,2015,15,22.6
Tarapacá,2015,16,22.29
Tarapacá,2015,17,21.17
Tarapacá,2015,18,21.09
Tarapacá,2015,19,21.11
Tarapacá,2015,20,20.49
Tarapacá,2015,21,20.46
Tarapacá,2015,22,19.36
Tarapacá,2015,23,18.96
Tarapacá,2015,24,18.79
Tarapacá,2015,25,18.8
Tarapacá,2015,26,18.67
Tarapacá,2015,27,18.73
Tarapacá,2015,28,17.79
Tarapacá,2015,29,17.63
Tarapacá,2015,30,17.76
Tarapacá,2015,31,17.67
Tarapacá,2015,32,19.14
Tarapacá,2015,33,17.24
Tarapacá,2015,34,19.07
Tarapacá,2015,35,19.14
Tarapacá,2015,36,19.99
Tarapacá,2015,37,19.66
Tarapacá,2015,38,20.1
Tarapacá,2015,39,19.19
Tarapacá,2015,40,20.39
Tarapacá,2015,41,19.54
Tarapacá,2015,42,19.71
Tarapacá,2015,43,21.23
Tarapacá,2015,44,20.53
Tarapacá,2015,45,19.94
Tarapacá,2015,46,20.59
Tarapacá,2015,47,20.86
Tarapacá,2015,48,21.29
Tarapacá,2015,49,21.93
Tarapacá,2015,50,22.51
Tarapacá,2015,51,22.04
Tarapacá,2015,52,23.17
Tarapacá,2015,53,23.37
Tarapacá,2016,1,23.86
Tarapacá,2016,2,23.31
Tarapacá,2016,3,23.81
Tarapacá,2016,4,24.44
Tarapacá,2016,5,24.89
Tarapacá,2016,6,24.37
Tarapacá,2016,7,24.21
Tarapacá,2016,8,25.93
Tarapacá,2016,9,24.86
Tarapacá,2016,10,24.73
Tarapacá,2016,11,23.79
Tarapacá,2016,12,23.51
Tarapacá,2016,13,23.73
Tarapacá,2016,14,22.8
Tarapacá,2016,15,22.04
Tarapacá,2016,16,21.06
Tarapacá,2016,17,20.71
Tarapacá,2016,18,21.2
Tarapacá,2016,19,21.43
Tarapacá,2016,20,19.94
Tarapacá,2016,21,19.93
Tarapacá,2016,22,19.97
Tarapacá,2016,23,18.94
Tarapacá,2016,24,19.26
Tarapacá,2016,25,17.46
Tarapacá,2016,26,18.81
Tarapacá,2016,27,19.5
Tarapacá,2016,28,17.21
Tarapacá,2016,29,18.36
Tarapacá,2016,30,18.01
Tarapacá,2016,31,18.06
Tarapacá,2016,32,18.83
Tarapacá,2016,33,18.64
Tarapacá,2016,34,19.1
Tarapacá,2016,35,18.39
Tarapacá,2016,36,19.87
Tarapacá,2016,37,18.41
Tarapacá,2016,38,19.61
Tarapacá,2016,39,19.13
Tarapacá,2016,40,19.7
Tarapacá,2016,41,20.93
Tarapacá,2016,42,19.36
Tarapacá,2016,43,19.91
Tarapacá,2016,44,20.89
Tarapacá,2016,45,21.51
Tarapacá,2016,46,21.99
Tarapacá,2016,47,20.87
Tarapacá,2016,48,21.94
Tarapacá,2016,49,21.53
Tarapacá,2016,50,22.61
Tarapacá,2016,51,22.77
Tarapacá,2016,52,22.43
Tarapacá,2017,1,22.97
Tarapacá,2017,2,23.86
Tarapacá,2017,3,24.76
Tarapacá,2017,4,25.29
Tarapacá,2017,5,25.06
Tarapacá,2017,6,23.8
Tarapacá,2017,7,23.99
Tarapacá,2017,8,24.36
Tarapacá,2017,9,24.67
Tarapacá,2017,10,23.23
Tarapacá,2017,11,23.04
Tarapacá,2017,12,21.96
Tarapacá,2017,13,21.04
Tarapacá,2017,14,20.0
Tarapacá,2017,15,19.7
Tarapacá,2017,16,20.39
Tarapacá,2017,17,18.76
Tarapacá,2017,18,18.51
Tarapacá,2017,19,20.77
Tarapacá,2017,20,17.8
Tarapacá,2017,21,18.14
Tarapacá,2017,22,16.33
Tarapacá,2017,23,17.29
Tarapacá,2017,24,16.67
Tarapacá,2017,25,16.63
Tarapacá,2017,26,16.36
Tarapacá,2017,27,15.43
Tarapacá,2017,28,15.8
Tarapacá,2017,29,15.49
Tarapacá,2017,30,15.67
Tarapacá,2017,31,15.01
Tarapacá,2017,32,15.33
Tarapacá,2017,33,15.07
Tarapacá,2017,34,15.54
Tarapacá,2017,35,15.57
Tarapacá,2017,36,15.79
Tarapacá,2017,37,15.36
Tarapacá,2017,38,15.8
Tarapacá,2017,39,15.97
Tarapacá,2017,40,16.03
Tarapacá,2017,41,16.0
Tarapacá,2017,42,16.6
Tarapacá,2017,43,16.76
Tarapacá,2017,44,16.36
Tarapacá,2017,45,17.76
Tarapacá,2017,46,18.61
Tarapacá,2017,47,17.96
Tarapacá,2017,48,18.63
Tarapacá,2017,49,18.67
Tarapacá,2017,50,19.41
Tarapacá,2017,51,20.54
Tarapacá,2017,52,21.14
Tarapacá,2018,1,22.0
Tarapacá,2018,2,21.49
Tarapacá,2018,3,21.11
Tarapacá,2018,4,21.51
Tarapacá,2018,5,21.97
Tarapacá,2018,6,23.36
Tarapacá,2018,7,22.96
Tarapacá,2018,8,23.37
Tarapacá,2018,9,22.57
Tarapacá,2018,10,21.77
Tarapacá,2018,11,21.96
Tarapacá,2018,12,21.24
Tarapacá,2018,13,20.11
Tarapacá,2018,14,20.53
Tarapacá,2018,15,20.24
Tarapacá,2018,16,19.99
Tarapacá,2018,17,19.51
Tarapacá,2018,18,18.76
Tarapacá,2018,19,18.31
Tarapacá,2018,20,16.91
Tarapacá,2018,21,16.63
Tarapacá,2018,22,16.53
Tarapacá,2018,23,17.03
Tarapacá,2018,24,16.4
Tarapacá,2018,25,16.1
Tarapacá,2018,26,15.87
Tarapacá,2018,27,15.83
Tarapacá,2018,28,16.54
Tarapacá,2018,29,16.04
Tarapacá,2018,30,15.7
Tarapacá,2018,31,14.79
Tarapacá,2018,32,14.81
Tarapacá,2018,33,14.71
Tarapacá,2018,34,15.13
Tarapacá,2018,35,14.96
Tarapacá,2018,36,15.31
Tarapacá,2018,37,15.81
Tarapacá,2018,38,15.51
Tarapacá,2018,39,16.37
Tarapacá,2018,40,18.01
Tarapacá,2018,41,17.73
Tarapacá,2018,42,16.8
Tarapacá,2018,43,17.47
Tarapacá,2018,44,18.51
Tarapacá,2018,45,18.69
Tarapacá,2018,46,18.77
Tarapacá,2018,47,19.53
Tarapacá,2018,48,20.11
Tarapacá,2018,49,19.61
Tarapacá,2018,50,20.66
Tarapacá,2018,51,20.61
Tarapacá,2018,52,20.5
Tarapacá,2019,1,21.7
Tarapacá,2019,2,22.63
Tarapacá,2019,3,21.86
Tarapacá,2019,4,22.66
Tarapacá,2019,5,24.19
Tarapacá,2019,6,24.2
Tarapacá,2019,7,22.79
Tarapacá,2019,8,22.73
Tarapacá,2019,9,22.33
Tarapacá,2019,10,22.09
Tarapacá,2019,11,21.53
Tarapacá,2019,12,20.9
Tarapacá,2019,13,21.01
Tarapacá,2019,14,21.93
Tarapacá,2019,15,19.71
Tarapacá,2019,16,18.93
Tarapacá,2019,17,19.7
Tarapacá,2019,18,18.57
Tarapacá,2019,19,18.2
Tarapacá,2019,20,17.37
Tarapacá,2019,21,16.4
Tarapacá,2019,22,16.74
Tarapacá,2019,23,16.49
Tarapacá,2019,24,16.37
Tarapacá,2019,25,15.96
Tarapacá,2019,26,16.37
Tarapacá,2019,27,15.61
Tarapacá,2019,28,15.51
Tarapacá,2019,29,15.21
Tarapacá,2019,30,14.81
Tarapacá,2019,31,14.61
Tarapacá,2019,32,14.83
Tarapacá,2019,33,15.23
Tarapacá,2019,34,15.29
Tarapacá,2019,35,15.69
Tarapacá,2019,36,15.96
Tarapacá,2019,37,15.5
Tarapacá,2019,38,15.4
Tarapacá,2019,39,15.96
Tarapacá,2019,40,16.03
Tarapacá,2019,41,16.31
Tarapacá,2019,42,17.27
Tarapacá,2019,43,16.59
Tarapacá,2019,44,17.44
Tarapacá,2019,45,17.89
Tarapacá,2019,46,18.94
Tarapacá,2019,47,19.76
Tarapacá,2019,48,19.67
Tarapacá,2019,49,19.94
Tarapacá,2019,50,19.71
Tarapacá,2019,51,20.54
Tarapacá,2019,52,20.94
Tarapacá,2020,1,21.99
Tarapacá,2020,2,22.17
Tarapacá,2020,3,22.4
Tarapacá,2020,4,24.19
Tarapacá,2020,5,23.43
Tarapacá,2020,6,22.01
Tarapacá,2020,7,22.8
Tarapacá,2020,8,23.07
Tarapacá,2020,9,23.34
Tarapacá,2020,10,22.07
Tarapacá,2020,11,22.66
Tarapacá,2020,12,22.8
Tarapacá,2020,13,21.33
Tarapacá,2020,14,21.4
Tarapacá,2020,15,21.67
Tarapacá,2020,16,20.27
Tarapacá,2020,17,19.11
Tarapacá,2020,18,18.69
Tarapacá,2020,19,18.4
Tarapacá,2020,20,17.73
Tarapacá,2020,21,16.96
Tarapacá,2020,22,18.81
Tarapacá,2020,23,17.47
Tarapacá,2020,24,17.06
Tarapacá,2020,25,16.56
Tarapacá,2020,26,16.29
Tarapacá,2020,27,15.83
Tarapacá,2020,28,15.13
Tarapacá,2020,29,15.41
Tarapacá,2020,30,15.13
Tarapacá,2020,31,14.93
Tarapacá,2020,32,15.51
Tarapacá,2020,33,15.34
Tarapacá,2020,34,15.06
Tarapacá,2020,35,15.4
Tarapacá,2020,36,14.93
Tarapacá,2020,37,15.1
Tarapacá,2020,38,15.63
Tarapacá,2020,39,15.84
Tarapacá,2020,40,16.0
Tarapacá,2020,41,16.5
Tarapacá,2020,42,17.14
Tarapacá,2020,43,17.16
Tarapacá,2020,44,17.03
Tarapacá,2020,45,17.11
Tarapacá,2020,46,17.66
Tarapacá,2020,47,17.3
Tarapacá,2020,48,18.43
Tarapacá,2020,49,19.37
Tarapacá,2020,50,19.31
Tarapacá,2020,51,19.93
Tarapacá,2020,52,20.71
Tarapacá,2020,53,22.09
Tarapacá,2021,1,21.76
Tarapacá,2021,2,21.07
Tarapacá,2021,3,20.99
Tarapacá,2021,4,20.8
Tarapacá,2021,5,21.57
Tarapacá,2021,6,22.71
Tarapacá,2021,7,21.37
Tarapacá,2021,8,21.53
Tarapacá,2021,9,22.73
Tarapacá,2021,10,22.16
Tarapacá,2021,11,21.33
Tarapacá,2021,12,20.2
Tarapacá,2021,13,19.61
Tarapacá,2021,14,19.41
Tarapacá,2021,15,18.93
Tarapacá,2021,16,19.19
Tarapacá,2021,17,18.24
Tarapacá,2021,18,18.01
Tarapacá,2021,19,17.84
Tarapacá,2021,20,17.07
Tarapacá,2021,21,17.79
Tarapacá,2021,22,16.73
Tarapacá,2021,23,15.79
Tarapacá,2021,24,16.61
Tarapacá,2021,25,15.97
Tarapacá,2021,26,15.17
Tarapacá,2021,27,15.7
Tarapacá,2021,28,15.36
Tarapacá,2021,29,15.44
Tarapacá,2021,30,15.11
Tarapacá,2021,31,15.3
Tarapacá,2021,32,14.93
Tarapacá,2021,33,15.19
Tarapacá,2021,34,15.04
Tarapacá,2021,35,15.29
Tarapacá,2021,36,15.06
Tarapacá,2021,37,15.04
Tarapacá,2021,38,15.43
Tarapacá,2021,39,15.83
Tarapacá,2021,40,15.91
Tarapacá,2021,41,15.67
Tarapacá,2021,42,15.49
Tarapacá,2021,43,16.57
Tarapacá,2021,44,16.96
Tarapacá,2021,45,17.03
Tarapacá,2021,46,17.39
Tarapacá,2021,47,17.89
Tarapacá,2021,48,18.44
Tarapacá,2021,49,19.04
Tarapacá,2021,50,19.19
Tarapacá,2021,51,20.99
Tarapacá,2021,52,20.57
Tarapacá,2022,1,21.19
Tarapacá,2022,2,21.57
Tarapacá,2022,3,20.87
Tarapacá,2022,4,20.27
Tarapacá,2022,5,20.13
Tarapacá,2022,6,20.17
Tarapacá,2022,7,21.41
Tarapacá,2022,8,21.7
Tarapacá,2022,9,22.31
Tarapacá,2022,10,21.73
Tarapacá,2022,11,20.43
Tarapacá,2022,12,18.73
Tarapacá,2022,13,18.36
Tarapacá,2022,14,17.99
Tarapacá,2022,15,17.34
Tarapacá,2022,16,18.16
Tarapacá,2022,17,17.39
Tarapacá,2022,18,17.01
Tarapacá,2022,19,16.29
Tarapacá,2022,20,16.43
Tarapacá,2022,21,15.69
Tarapacá,2022,22,16.36
Tarapacá,2022,23,15.57
Tarapacá,2022,24,14.86
Tarapacá,2022,25,14.99
Tarapacá,2022,26,15.16
Tarapacá,2022,27,15.14
Tarapacá,2022,28,14.64
Tarapacá,2022,29,14.64
Tarapacá,2022,30,14.66
Tarapacá,2022,31,14.74
Tarapacá,2022,32,14.36
Tarapacá,2022,33,14.21
Tarapacá,2022,34,14.33
Tarapacá,2022,35,14.51
Tarapacá,2022,36,14.44
Tarapacá,2022,37,14.34
Tarapacá,2022,38,14.31
Tarapacá,2022,39,14.47
Tarapacá,2022,40,14.83
Tarapacá,2022,41,15.24
Tarapacá,2022,42,15.5
Tarapacá,2022,43,15.74
Tarapacá,2022,44,16.2
Tarapacá,2022,45,17.3
Tarapacá,2022,46,18.26
Tarapacá,2022,47,19.2
Tarapacá,2022,48,19.0
Tarapacá,2022,49,19.71
Tarapacá,2022,50,21.6
Tarapacá,2022,51,20.63
Tarapacá,2022,52,20.66
Tarapacá,2023,1,20.8
Tarapacá,2023,2,20.67
Tarapacá,2023,3,21.43
Tarapacá,2023,4,22.54
Tarapacá,2023,5,23.46
Tarapacá,2023,6,23.14
Tarapacá,2023,7,24.33
Tarapacá,2023,8,22.67
Tarapacá,2023,9,22.13
Tarapacá,2023,10,24.3
Tarapacá,2023,11,22.8
Tarapacá,2023,12,23.53
Tarapacá,2023,13,23.74
Tarapacá,2023,14,23.11
Tarapacá,2023,15,20.83
Tarapacá,2023,16,20.09
Tarapacá,2023,17,19.69
Tarapacá,2023,18,18.67
Tarapacá,2023,19,18.59
Tarapacá,2023,20,18.76
Tarapacá,2023,21,18.06
Tarapacá,2023,22,17.54
Tarapacá,2023,23,17.17
Tarapacá,2023,24,16.46
Tarapacá,2023,25,17.37
Tarapacá,2023,26,17.44
Tarapacá,2023,27,16.41
Tarapacá,2023,28,17.01
Tarapacá,2023,29,16.69
Tarapacá,2023,30,17.41
Tarapacá,2023,31,17.5
Tarapacá,2023,32,17.36
Tarapacá,2023,33,17.33
Tarapacá,2023,34,17.24
Tarapacá,2023,35,17.54
Tarapacá,2023,36,17.6
Tarapacá,2023,37,17.64
Tarapacá,2023,38,17.96
Tarapacá,2023,39,18.01
Tarapacá,2023,40,17.84
Tarapacá,2023,41,17.4
Tarapacá,2023,42,18.81
Tarapacá,2023,43,18.43
Tarapacá,2023,44,18.1
Tarapacá,2023,45,18.86
Tarapacá,2023,46,18.16
Tarapacá,2023,47,18.94
Tarapacá,2023,48,19.26
Tarapacá,2023,49,19.2
Tarapacá,2023,50,20.91
Tarapacá,2023,51,20.76
Tarapacá,2023,52,21.71
Tarapacá,2024,1,21.14
Tarapacá,2024,2,21.96
Tarapacá,2024,3,22.99
Tarapacá,2024,4,23.16
Tarapacá,2024,5,22.63
Tarapacá,2024,6,24.76
Tarapacá,2024,7,23.14
Tarapacá,2024,8,24.57
Tarapacá,2024,9,22.67
Tarapacá,2024,10,22.03
Tarapacá,2024,11,21.66
Tarapacá,2024,12,21.87
Tarapacá,2024,13,21.91
Tarapacá,2024,14,20.84
Tarapacá,2024,15,20.73
Tarapacá,2024,16,20.49
Tarapacá,2024,17,19.43
Tarapacá,2024,18,19.13
Tarapacá,2024,19,17.67
Tarapacá,2024,20,17.49
Tarapacá,2024,21,16.74
Tarapacá,2024,22,16.16
Tarapacá,2024,23,16.67
Tarapacá,2024,24,16.66
Tarapacá,2024,25,15.97
Tarapacá,2024,26,15.83
Tarapacá,2024,27,15.63
Tarapacá,2024,28,14.59
Tarapacá,2024,29,15.24
Tarapacá,2024,30,15.29
Tarapacá,2024,31,15.76
Tarapacá,2024,32,14.74
Tarapacá,2024,33,15.14
Tarapacá,2024,34,15.33
Tarapacá,2024,35,14.89
Tarapacá,2024,36,15.4
Tarapacá,2024,37,15.6
Tarapacá,2024,38,16.04
Tarapacá,2024,39,16.03
Tarapacá,2024,40,17.01
Tarapacá,2024,41,17.83
Tarapacá,2024,42,17.11
Tarapacá,2024,43,16.94
Tarapacá,2024,44,17.67
Tarapacá,2024,45,18.13
Tarapacá,2024,46,18.94
Tarapacá,2024,47,18.97
Tarapacá,2024,48,20.11
Tarapacá,2024,49,18.83
Tarapacá,2024,50,18.67
Tarapacá,2024,51,19.33
Tarapacá,2024,52,20.14
Tarapacá,2025,1,21.21
Tarapacá,2025,2,21.2
Tarapacá,2025,3,21.93
Tarapacá,2025,4,22.1
Tarapacá,2025,5,22.47
Tarapacá,2025,6,23.61
Tarapacá,2025,7,24.73
Tarapacá,2025,8,23.34
Tarapacá,2025,9,23.71
Tarapacá,2025,10,22.4
Tarapacá,2025,11,22.04
Tarapacá,2025,12,20.94
Tarapacá,2025,13,21.63
Tarapacá,2025,14,20.46
Tarapacá,2025,15,19.86
Tarapacá,2025,16,18.63
Tarapacá,2025,17,19.11
Tarapacá,2025,18,18.06
Tarapacá,2025,19,17.74
Tarapacá,2025,20,17.64
Tarapacá,2025,21,17.5
Tarapacá,2025,22,16.31
Tarapacá,2025,23,16.59
Tarapacá,2025,24,17.01
Tarapacá,2025,25,15.66
Tarapacá,2025,26,16.14
Tarapacá,2025,27,15.51
Tarapacá,2025,28,15.19
Tarapacá,2025,29,14.73
Tarapacá,2025,30,14.84
Tarapacá,2025,31,16.13
Tarapacá,2025,32,15.23
Tarapacá,2025,33,15.3
Tarapacá,2025,34,15.57
Tarapacá,2025,35,14.87
Tarapacá,2025,36,15.31
Tarapacá,2025,37,15.91
Tarapacá,2025,38,15.8
Tarapacá,2025,39,16.31
Tarapacá,2025,40,16.33
Tarapacá,2025,41,16.87
Tarapacá,2025,42,16.71
Tarapacá,2025,43,17.37
Tarapacá,2025,44,17.67
Tarapacá,2025,45,17.6
Tarapacá,2025,46,17.4
Tarapacá,2025,47,18.83
Tarapacá,2025,48,18.76
Tarapacá,2025,49,19.56
Tarapacá,2025,50,19.41
Tarapacá,2025,51,20.64
Tarapacá,2025,52,21.09
Tarapacá,2026,1,20.51
Tarapacá,2026,2,22.0
Tarapacá,2026,3,22.69
Tarapacá,2026,4,23.9
Tarapacá,2026,5,23.33
Tarapacá,2026,6,24.24
Tarapacá,2026,7,24.23
Tarapacá,2026,8,24.96
Tarapacá,2026,9,24.56
Tarapacá,2026,10,23.26
Tarapacá,2026,11,23.04
Tarapacá,2026,12,22.51
Tarapacá,2026,13,21.3
Tarapacá,2026,14,22.13
Tarapacá,2026,15,21.51
Tarapacá,2026,16,20.81
Tarapacá,2026,17,19.81
Tarapacá,2026,18,17.9
Tarapacá,2026,19,19.27
Tarapacá,2026,20,18.29
Tarapacá,2026,21,17.34
Tarapacá,2026,22,17.59
Tarapacá,2026,23,17.73
Tarapacá,2026,24,17.44
Tarapacá,2026,25,17.0
Valparaíso,2014,1,18.64
Valparaíso,2014,2,18.44
Valparaíso,2014,3,19.16
Valparaíso,2014,4,18.96
Valparaíso,2014,5,18.93
Valparaíso,2014,6,17.8
Valparaíso,2014,7,17.84
Valparaíso,2014,8,18.0
Valparaíso,2014,9,17.49
Valparaíso,2014,10,17.5
Valparaíso,2014,11,16.29
Valparaíso,2014,12,16.81
Valparaíso,2014,13,15.9
Valparaíso,2014,14,15.01
Valparaíso,2014,15,15.69
Valparaíso,2014,16,15.76
Valparaíso,2014,17,14.56
