region,anio,semana,codigo_region,temp_promedio_semanal
Los Lagos,2019,23,12,10.4
Los Lagos,2019,24,12,6.5
Los Lagos,2019,25,12,9.5
Los Lagos,2019,26,12,6.34
Los Lagos,2019,27,12,7.34
Los Lagos,2019,28,12,9.99
Los Lagos,2019,29,12,7.99
Los Lagos,2019,30,12,6.59
Los Lagos,2019,31,12,7.9
Los Lagos,2019,32,12,6.79
Los Lagos,2019,33,12,8.23
Los Lagos,2019,34,12,9.06
Los Lagos,2019,35,12,8.19
Los Lagos,2019,36,12,8.0
Los Lagos,2019,37,12,8.1
Los Lagos,2019,38,12,7.51
Los Lagos,2019,39,12,10.36
Los Lagos,2019,40,12,7.77
Los Lagos,2019,41,12,10.19
Los Lagos,2019,42,12,11.1
Los Lagos,2019,43,12,10.53
Los Lagos,2019,44,12,10.13
Los Lagos,2019,45,12,10.54
Los Lagos,2019,46,12,13.4
Los Lagos,2019,47,12,13.17
Los Lagos,2019,48,12,11.21
Los Lagos,2019,49,12,12.64
Los Lagos,2019,50,12,13.31
Los Lagos,2019,51,12,13.93
Los Lagos,2019,52,12,13.76
Los Lagos,2020,1,12,14.73
Los Lagos,2020,2,12,13.27
Los Lagos,2020,3,12,13.4
Los Lagos,2020,4,12,15.13
Los Lagos,2020,5,12,15.63
Los Lagos,2020,6,12,13.66
Los Lagos,2020,7,12,14.76
Los Lagos,2020,8,12,15.09
Los Lagos,2020,9,12,14.09
Los Lagos,2020,10,12,14.43
Los Lagos,2020,11,12,14.57
Los Lagos,2020,12,12,14.84
Los Lagos,2020,13,12,13.83
Los Lagos,2020,14,12,12.2
Los Lagos,2020,15,12,11.44
Los Lagos,2020,16,12,13.53
Los Lagos,2020,17,12,12.19
Los Lagos,2020,18,12,12.57
Los Lagos,2020,19,12,10.7
Los Lagos,2020,20,12,11.73
Los Lagos,2020,21,12,9.86
Los Lagos,2020,22,12,7.61
Los Lagos,2020,23,12,8.76
Los Lagos,2020,24,12,8.83
Los Lagos,2020,25,12,9.46
Los Lagos,2020,26,12,7.01
Los Lagos,2020,27,12,7.77
Los Lagos,2020,28,12,6.09
Los Lagos,2020,29,12,8.4
Los Lagos,2020,30,12,7.43
Los Lagos,2020,31,12,7.7
Los Lagos,2020,32,12,8.14
Los Lagos,2020,33,12,6.5
Los Lagos,2020,34,12,6.54
Los Lagos,2020,35,12,7.46
Los Lagos,2020,36,12,7.84
Los Lagos,2020,37,12,8.59
Los Lagos,2020,38,12,8.14
Los Lagos,2020,39,12,8.8
Los Lagos,2020,40,12,8.03
Los Lagos,2020,41,12,9.5
Los Lagos,2020,42,12,10.13
Los Lagos,2020,43,12,9.57
Los Lagos,2020,44,12,9.71
Los Lagos,2020,45,12,11.27
Los Lagos,2020,46,12,11.74
Los Lagos,2020,47,12,13.01
Los Lagos,2020,48,12,11.67
Los Lagos,2020,49,12,11.67
Los Lagos,2020,50,12,12.47
Los Lagos,2020,51,12,12.03
Los Lagos,2020,52,12,15.17
Los Lagos,2020,53,12,14.61
Los Lagos,2021,1,12,13.51
Los Lagos,2021,2,12,13.01
Los Lagos,2021,3,12,16.37
Los Lagos,2021,4,12,13.94
Los Lagos,2021,5,12,15.39
Los Lagos,2021,6,12,16.61
Los Lagos,2021,7,12,13.31
Los Lagos,2021,8,12,13.87
Los Lagos,2021,9,12,15.4
Los Lagos,2021,10,12,14.13
Los Lagos,2021,11,12,13.66
Los Lagos,2021,12,12,12.44
Los Lagos,2021,13,12,12.96
Los Lagos,2021,14,12,13.36
Los Lagos,2021,15,12,13.43
Los Lagos,2021,16,12,10.91
Los Lagos,2021,17,12,12.76
Los Lagos,2021,18,12,8.91
Los Lagos,2021,19,12,9.51
Los Lagos,2021,20,12,10.77
Los Lagos,2021,21,12,10.11
Los Lagos,2021,22,12,9.86
Los Lagos,2021,23,12,10.11
Los Lagos,2021,24,12,6.01
Los Lagos,2021,25,12,7.17
Los Lagos,2021,26,12,7.26
Los Lagos,2021,27,12,8.86
Los Lagos,2021,28,12,6.63
Los Lagos,2021,29,12,8.66
Los Lagos,2021,30,12,6.63
Los Lagos,2021,31,12,8.24
Los Lagos,2021,32,12,7.24
Los Lagos,2021,33,12,7.9
Los Lagos,2021,34,12,7.7
Los Lagos,2021,35,12,10.01
Los Lagos,2021,36,12,9.41
Los Lagos,2021,37,12,8.81
Los Lagos,2021,38,12,9.54
Los Lagos,2021,39,12,8.19
Los Lagos,2021,40,12,9.13
Los Lagos,2021,41,12,9.51
Los Lagos,2021,42,12,10.77
Los Lagos,2021,43,12,12.23
Los Lagos,2021,44,12,11.39
Los Lagos,2021,45,12,11.64
Los Lagos,2021,46,12,11.74
Los Lagos,2021,47,12,12.73
Los Lagos,2021,48,12,12.36
Los Lagos,2021,49,12,13.44
Los Lagos,2021,50,12,13.36
Los Lagos,2021,51,12,14.64
Los Lagos,2021,52,12,14.96
Los Lagos,2022,1,12,15.07
Los Lagos,2022,2,12,15.1
Los Lagos,2022,3,12,14.19
Los Lagos,2022,4,12,15.16
Los Lagos,2022,5,12,14.99
Los Lagos,2022,6,12,14.53
Los Lagos,2022,7,12,14.86
Los Lagos,2022,8,12,16.16
Los Lagos,2022,9,12,13.84
Los Lagos,2022,10,12,12.87
Los Lagos,2022,11,12,12.53
Los Lagos,2022,12,12,12.0
Los Lagos,2022,13,12,10.5
Los Lagos,2022,14,12,11.71
Los Lagos,2022,15,12,10.39
Los Lagos,2022,16,12,10.81
Los Lagos,2022,17,12,7.94
Los Lagos,2022,18,12,12.14
Los Lagos,2022,19,12,8.74
Los Lagos,2022,20,12,9.86
Los Lagos,2022,21,12,6.17
Los Lagos,2022,22,12,5.69
Los Lagos,2022,23,12,7.4
Los Lagos,2022,24,12,7.76
Los Lagos,2022,25,12,4.66
Los Lagos,2022,26,12,7.23
Los Lagos,2022,27,12,7.14
Los Lagos,2022,28,12,5.0
Los Lagos,2022,29,12,7.23
Los Lagos,2022,30,12,7.63
Los Lagos,2022,31,12,6.21
Los Lagos,2022,32,12,7.03
Los Lagos,2022,33,12,6.99
Los Lagos,2022,34,12,6.74
Los Lagos,2022,35,12,7.0
Los Lagos,2022,36,12,8.01
Los Lagos,2022,37,12,8.9
Los Lagos,2022,38,12,7.59
Los Lagos,2022,39,12,9.16
Los Lagos,2022,40,12,9.4
Los Lagos,2022,41,12,8.79
Los Lagos,2022,42,12,10.76
Los Lagos,2022,43,12,10.63
Los Lagos,2022,44,12,11.73
Los Lagos,2022,45,12,13.13
Los Lagos,2022,46,12,13.13
Los Lagos,2022,47,12,12.94
Los Lagos,2022,48,12,13.19
Los Lagos,2022,49,12,14.84
Los Lagos,2022,50,12,13.87
Los Lagos,2022,51,12,14.84
Los Lagos,2022,52,12,13.76
Los Lagos,2023,1,12,14.77
Los Lagos,2023,2,12,13.29
Los Lagos,2023,3,12,15.17
Los Lagos,2023,4,12,15.16
Los Lagos,2023,5,12,15.1
Los Lagos,2023,6,12,16.19
Los Lagos,2023,7,12,13.2
Los Lagos,2023,8,12,13.81
Los Lagos,2023,9,12,15.3
Los Lagos,2023,10,12,14.89
Los Lagos,2023,11,12,12.37
Los Lagos,2023,12,12,10.96
Los Lagos,2023,13,12,10.73
Los Lagos,2023,14,12,11.43
Los Lagos,2023,15,12,11.99
Los Lagos,2023,16,12,10.71
Los Lagos,2023,17,12,11.24
Los Lagos,2023,18,12,9.6
Los Lagos,2023,19,12,11.79
Los Lagos,2023,20,12,9.8
Los Lagos,2023,21,12,7.39
Los Lagos,2023,22,12,9.63
Los Lagos,2023,23,12,8.19
Los Lagos,2023,24,12,6.43
Los Lagos,2023,25,12,9.73
Los Lagos,2023,26,12,8.93
Los Lagos,2023,27,12,7.46
Los Lagos,2023,28,12,5.76
Los Lagos,2023,29,12,7.1
Los Lagos,2023,30,12,9.73
Los Lagos,2023,31,12,7.21
Los Lagos,2023,32,12,7.81
Los Lagos,2023,33,12,8.54
Los Lagos,2023,34,12,6.13
Los Lagos,2023,35,12,6.71
Los Lagos,2023,36,12,8.84
Los Lagos,2023,37,12,8.27
Los Lagos,2023,38,12,6.76
Los Lagos,2023,39,12,8.24
Los Lagos,2023,40,12,8.59
Los Lagos,2023,41,12,9.16
Los Lagos,2023,42,12,10.71
Los Lagos,2023,43,12,10.14
Los Lagos,2023,44,12,9.89
Los Lagos,2023,45,12,9.96
Los Lagos,2023,46,12,9.26
Los Lagos,2023,47,12,10.61
Los Lagos,2023,48,12,11.57
Los Lagos,2023,49,12,12.04
Los Lagos,2023,50,12,12.06
Los Lagos,2023,51,12,13.71
Los Lagos,2023,52,12,14.5
Los Lagos,2024,1,12,15.66
Los Lagos,2024,2,12,13.64
Los Lagos,2024,3,12,14.61
Los Lagos,2024,4,12,16.74
Los Lagos,2024,5,12,17.21
Los Lagos,2024,6,12,15.93
Los Lagos,2024,7,12,15.1
Los Lagos,2024,8,12,14.61
Los Lagos,2024,9,12,13.91
Los Lagos,2024,10,12,13.67
Los Lagos,2024,11,12,13.03
Los Lagos,2024,12,12,12.51
Los Lagos,2024,13,12,12.6
Los Lagos,2024,14,12,12.04
Los Lagos,2024,15,12,11.36
Los Lagos,2024,16,12,11.54
Los Lagos,2024,17,12,9.49
Los Lagos,2024,18,12,7.04
Los Lagos,2024,19,12,7.31
Los Lagos,2024,20,12,6.24
Los Lagos,2024,21,12,7.04
Los Lagos,2024,22,12,7.89
Los Lagos,2024,23,12,11.16
Los Lagos,2024,24,12,10.49
Los Lagos,2024,25,12,7.03
Los Lagos,2024,26,12,6.41
Los Lagos,2024,27,12,5.04
Los Lagos,2024,28,12,5.44
Los Lagos,2024,29,12,6.26
Los Lagos,2024,30,12,6.54
Los Lagos,2024,31,12,8.21
Los Lagos,2024,32,12,6.83
Los Lagos,2024,33,12,7.3
Los Lagos,2024,34,12,6.26
Los Lagos,2024,35,12,7.89
Los Lagos,2024,36,12,7.81
Los Lagos,2024,37,12,7.66
Los Lagos,2024,38,12,8.27
Los Lagos,2024,39,12,7.69
Los Lagos,2024,40,12,7.64
Los Lagos,2024,41,12,9.47
Los Lagos,2024,42,12,10.97
Los Lagos,2024,43,12,10.84
Los Lagos,2024,44,12,11.41
Los Lagos,2024,45,12,11.24
Los Lagos,2024,46,12,11.57
Los Lagos,2024,47,12,12.7
Los Lagos,2024,48,12,11.41
Los Lagos,2024,49,12,11.49
Los Lagos,2024,50,12,12.74
Los Lagos,2024,51,12,13.34
Los Lagos,2024,52,12,14.49
Los Lagos,2025,1,12,14.46
Los Lagos,2025,2,12,15.37
Los Lagos,2025,3,12,14.17
Los Lagos,2025,4,12,15.3
Los Lagos,2025,5,12,14.84
Los Lagos,2025,6,12,14.96
Los Lagos,2025,7,12,13.57
Los Lagos,2025,8,12,14.99
Los Lagos,2025,9,12,14.24
Los Lagos,2025,10,12,14.1
Los Lagos,2025,11,12,12.21
Los Lagos,2025,12,12,13.69
Los Lagos,2025,13,12,13.7
Los Lagos,2025,14,12,10.61
Los Lagos,2025,15,12,12.14
Los Lagos,2025,16,12,10.81
Los Lagos,2025,17,12,11.44
Los Lagos,2025,18,12,9.81
Los Lagos,2025,19,12,10.67
Los Lagos,2025,20,12,10.84
Los Lagos,2025,21,12,8.89
Los Lagos,2025,22,12,7.53
Los Lagos,2025,23,12,8.14
Los Lagos,2025,24,12,8.5
Los Lagos,2025,25,12,7.97
Los Lagos,2025,26,12,4.81
Los Lagos,2025,27,12,7.23
Los Lagos,2025,28,12,8.66
Los Lagos,2025,29,12,8.81
Los Lagos,2025,30,12,6.96
Los Lagos,2025,31,12,9.69
Los Lagos,2025,32,12,8.19
Los Lagos,2025,33,12,9.73
Los Lagos,2025,34,12,7.49
Los Lagos,2025,35,12,10.16
Los Lagos,2025,36,12,7.93
Los Lagos,2025,37,12,10.0
Los Lagos,2025,38,12,10.87
Los Lagos,2025,39,12,10.64
Los Lagos,2025,40,12,9.83
Los Lagos,2025,41,12,11.07
Los Lagos,2025,42,12,10.5
Los Lagos,2025,43,12,10.09
Los Lagos,2025,44,12,11.94
Los Lagos,2025,45,12,12.56
Los Lagos,2025,46,12,12.49
Los Lagos,2025,47,12,13.11
Los Lagos,2025,48,12,15.04
Los Lagos,2025,49,12,14.33
Los Lagos,2025,50,12,13.64
Los Lagos,2025,51,12,13.96
Los Lagos,2025,52,12,13.8
Los Lagos,2026,1,12,16.17
Los Lagos,2026,2,12,16.14
Los Lagos,2026,3,12,14.2
Los Lagos,2026,4,12,15.56
Los Lagos,2026,5,12,17.86
Los Lagos,2026,6,12,14.7
Los Lagos,2026,7,12,13.14
Los Lagos,2026,8,12,14.5
Los Lagos,2026,9,12,14.9
Los Lagos,2026,10,12,13.49
Los Lagos,2026,11,12,14.16
Los Lagos,2026,12,12,11.07
Los Lagos,2026,13,12,11.56
Los Lagos,2026,14,12,12.47
Los Lagos,2026,15,12,11.44
Los Lagos,2026,16,12,10.59
Los Lagos,2026,17,12,9.19
Los Lagos,2026,18,12,9.29
Los Lagos,2026,19,12,8.69
Los Lagos,2026,20,12,8.43
Los Lagos,2026,21,12,9.3
Los Lagos,2026,22,12,10.87
Los Lagos,2026,23,12,10.46
Los Lagos,2026,24,12,8.14
Los Lagos,2026,25,12,5.73
Los Ríos,2014,1,11,15.2
Los Ríos,2014,2,11,16.99
Los Ríos,2014,3,11,19.9
Los Ríos,2014,4,11,15.11
Los Ríos,2014,5,11,16.27
Los Ríos,2014,6,11,15.13
Los Ríos,2014,7,11,19.11
Los Ríos,2014,8,11,16.7
Los Ríos,2014,9,11,17.93
Los Ríos,2014,10,11,14.56
Los Ríos,2014,11,11,14.31
Los Ríos,2014,12,11,14.14
Los Ríos,2014,13,11,13.31
Los Ríos,2014,14,11,12.97
Los Ríos,2014,15,11,11.59
Los Ríos,2014,16,11,11.59
Los Ríos,2014,17,11,11.87
Los Ríos,2014,18,11,10.26
Los Ríos,2014,19,11,11.41
Los Ríos,2014,20,11,10.8
Los Ríos,2014,21,11,9.63
Los Ríos,2014,22,11,11.11
Los Ríos,2014,23,11,8.6
Los Ríos,2014,24,11,8.79
Los Ríos,2014,25,11,8.69
Los Ríos,2014,26,11,7.29
Los Ríos,2014,27,11,7.59
Los Ríos,2014,28,11,7.79
Los Ríos,2014,29,11,9.19
Los Ríos,2014,30,11,8.09
Los Ríos,2014,31,11,10.59
Los Ríos,2014,32,11,8.3
Los Ríos,2014,33,11,8.11
Los Ríos,2014,34,11,9.94
Los Ríos,2014,35,11,9.89
Los Ríos,2014,36,11,10.76
Los Ríos,2014,37,11,8.51
Los Ríos,2014,38,11,9.87
Los Ríos,2014,39,11,9.27
Los Ríos,2014,40,11,11.7
Los Ríos,2014,41,11,9.93
Los Ríos,2014,42,11,11.27
Los Ríos,2014,43,11,13.49
Los Ríos,2014,44,11,10.71
Los Ríos,2014,45,11,12.21
Los Ríos,2014,46,11,13.67
Los Ríos,2014,47,11,12.59
Los Ríos,2014,48,11,12.71
Los Ríos,2014,49,11,15.26
Los Ríos,2014,50,11,14.89
Los Ríos,2014,51,11,13.9
Los Ríos,2014,52,11,15.66
Los Ríos,2015,1,11,16.34
Los Ríos,2015,2,11,16.96
Los Ríos,2015,3,11,18.2
Los Ríos,2015,4,11,19.4
Los Ríos,2015,5,11,18.01
Los Ríos,2015,6,11,17.59
Los Ríos,2015,7,11,16.61
Los Ríos,2015,8,11,16.49
Los Ríos,2015,9,11,18.8
Los Ríos,2015,10,11,16.06
Los Ríos,2015,11,11,16.53
Los Ríos,2015,12,11,15.4
Los Ríos,2015,13,11,17.71
Los Ríos,2015,14,11,14.63
Los Ríos,2015,15,11,15.13
Los Ríos,2015,16,11,12.27
Los Ríos,2015,17,11,11.23
Los Ríos,2015,18,11,11.46
Los Ríos,2015,19,11,10.9
Los Ríos,2015,20,11,13.16
Los Ríos,2015,21,11,11.54
Los Ríos,2015,22,11,9.67
Los Ríos,2015,23,11,12.53
Los Ríos,2015,24,11,8.46
Los Ríos,2015,25,11,7.37
Los Ríos,2015,26,11,8.16
Los Ríos,2015,27,11,7.4
Los Ríos,2015,28,11,8.36
Los Ríos,2015,29,11,7.43
Los Ríos,2015,30,11,9.74
Los Ríos,2015,31,11,10.03
Los Ríos,2015,32,11,8.97
Los Ríos,2015,33,11,6.94
Los Ríos,2015,34,11,9.37
Los Ríos,2015,35,11,11.13
Los Ríos,2015,36,11,9.41
Los Ríos,2015,37,11,8.01
Los Ríos,2015,38,11,7.44
Los Ríos,2015,39,11,10.19
Los Ríos,2015,40,11,11.6
Los Ríos,2015,41,11,9.99
Los Ríos,2015,42,11,10.44
Los Ríos,2015,43,11,11.84
Los Ríos,2015,44,11,11.23
Los Ríos,2015,45,11,13.86
Los Ríos,2015,46,11,13.0
Los Ríos,2015,47,11,11.36
Los Ríos,2015,48,11,13.4
Los Ríos,2015,49,11,16.76
Los Ríos,2015,50,11,14.1
Los Ríos,2015,51,11,13.73
Los Ríos,2015,52,11,13.87
Los Ríos,2015,53,11,18.3
Los Ríos,2016,1,11,18.87
Los Ríos,2016,2,11,17.86
Los Ríos,2016,3,11,19.89
Los Ríos,2016,4,11,18.06
Los Ríos,2016,5,11,18.9
Los Ríos,2016,6,11,17.43
Los Ríos,2016,7,11,16.43
Los Ríos,2016,8,11,15.87
Los Ríos,2016,9,11,17.6
Los Ríos,2016,10,11,17.39
Los Ríos,2016,11,11,14.91
Los Ríos,2016,12,11,15.81
Los Ríos,2016,13,11,13.4
Los Ríos,2016,14,11,11.79
Los Ríos,2016,15,11,12.37
Los Ríos,2016,16,11,10.63
Los Ríos,2016,17,11,11.01
Los Ríos,2016,18,11,12.89
Los Ríos,2016,19,11,12.36
Los Ríos,2016,20,11,10.14
Los Ríos,2016,21,11,11.27
Los Ríos,2016,22,11,8.4
Los Ríos,2016,23,11,8.6
Los Ríos,2016,24,11,8.19
Los Ríos,2016,25,11,7.8
Los Ríos,2016,26,11,6.03
Los Ríos,2016,27,11,8.63
Los Ríos,2016,28,11,7.89
Los Ríos,2016,29,11,7.66
Los Ríos,2016,30,11,8.53
Los Ríos,2016,31,11,9.56
Los Ríos,2016,32,11,9.19
Los Ríos,2016,33,11,8.93
Los Ríos,2016,34,11,9.14
Los Ríos,2016,35,11,8.93
Los Ríos,2016,36,11,10.3
Los Ríos,2016,37,11,10.44
Los Ríos,2016,38,11,11.51
Los Ríos,2016,39,11,11.89
Los Ríos,2016,40,11,10.13
Los Ríos,2016,41,11,10.31
Los Ríos,2016,42,11,12.59
Los Ríos,2016,43,11,14.14
Los Ríos,2016,44,11,12.34
Los Ríos,2016,45,11,11.9
Los Ríos,2016,46,11,13.4
Los Ríos,2016,47,11,16.01
Los Ríos,2016,48,11,16.46
Los Ríos,2016,49,11,15.2
Los Ríos,2016,50,11,15.19
Los Ríos,2016,51,11,14.26
Los Ríos,2016,52,11,16.37
Los Ríos,2017,1,11,14.83
Los Ríos,2017,2,11,14.91
Los Ríos,2017,3,11,17.19
Los Ríos,2017,4,11,20.17
Los Ríos,2017,5,11,16.33
Los Ríos,2017,6,11,17.11
Los Ríos,2017,7,11,16.71
Los Ríos,2017,8,11,19.64
Los Ríos,2017,9,11,14.39
Los Ríos,2017,10,11,13.26
Los Ríos,2017,11,11,14.63
Los Ríos,2017,12,11,15.26
Los Ríos,2017,13,11,13.61
Los Ríos,2017,14,11,12.29
Los Ríos,2017,15,11,13.59
Los Ríos,2017,16,11,13.01
Los Ríos,2017,17,11,12.31
Los Ríos,2017,18,11,12.76
Los Ríos,2017,19,11,11.77
Los Ríos,2017,20,11,8.87
Los Ríos,2017,21,11,5.53
Los Ríos,2017,22,11,7.39
Los Ríos,2017,23,11,8.54
Los Ríos,2017,24,11,6.67
Los Ríos,2017,25,11,7.43
Los Ríos,2017,26,11,9.71
Los Ríos,2017,27,11,7.41
Los Ríos,2017,28,11,4.61
Los Ríos,2017,29,11,8.11
Los Ríos,2017,30,11,7.57
Los Ríos,2017,31,11,6.64
Los Ríos,2017,32,11,8.14
Los Ríos,2017,33,11,8.06
Los Ríos,2017,34,11,7.47
Los Ríos,2017,35,11,7.1
Los Ríos,2017,36,11,6.07
Los Ríos,2017,37,11,7.8
Los Ríos,2017,38,11,8.77
Los Ríos,2017,39,11,9.16
Los Ríos,2017,40,11,9.41
Los Ríos,2017,41,11,10.54
Los Ríos,2017,42,11,9.71
Los Ríos,2017,43,11,9.9
Los Ríos,2017,44,11,10.53
Los Ríos,2017,45,11,12.37
Los Ríos,2017,46,11,11.13
Los Ríos,2017,47,11,12.34
Los Ríos,2017,48,11,14.64
Los Ríos,2017,49,11,16.14
Los Ríos,2017,50,11,14.04
Los Ríos,2017,51,11,13.76
Los Ríos,2017,52,11,14.86
Los Ríos,2018,1,11,14.46
Los Ríos,2018,2,11,16.94
Los Ríos,2018,3,11,18.17
Los Ríos,2018,4,11,15.99
Los Ríos,2018,5,11,18.67
Los Ríos,2018,6,11,16.23
Los Ríos,2018,7,11,17.74
Los Ríos,2018,8,11,16.43
Los Ríos,2018,9,11,16.9
Los Ríos,2018,10,11,15.57
Los Ríos,2018,11,11,12.49
Los Ríos,2018,12,11,12.36
Los Ríos,2018,13,11,12.96
Los Ríos,2018,14,11,11.67
Los Ríos,2018,15,11,10.81
Los Ríos,2018,16,11,12.03
Los Ríos,2018,17,11,9.26
Los Ríos,2018,18,11,10.73
Los Ríos,2018,19,11,11.86
Los Ríos,2018,20,11,9.29
Los Ríos,2018,21,11,8.73
Los Ríos,2018,22,11,6.74
Los Ríos,2018,23,11,6.21
Los Ríos,2018,24,11,6.27
Los Ríos,2018,25,11,7.43
Los Ríos,2018,26,11,8.06
Los Ríos,2018,27,11,7.91
Los Ríos,2018,28,11,8.61
Los Ríos,2018,29,11,5.01
Los Ríos,2018,30,11,4.69
Los Ríos,2018,31,11,6.67
Los Ríos,2018,32,11,8.53
Los Ríos,2018,33,11,7.0
Los Ríos,2018,34,11,7.31
Los Ríos,2018,35,11,8.47
Los Ríos,2018,36,11,8.39
Los Ríos,2018,37,11,9.04
Los Ríos,2018,38,11,10.14
Los Ríos,2018,39,11,8.79
Los Ríos,2018,40,11,9.11
Los Ríos,2018,41,11,8.66
Los Ríos,2018,42,11,10.31
Los Ríos,2018,43,11,11.54
Los Ríos,2018,44,11,10.97
Los Ríos,2018,45,11,12.16
Los Ríos,2018,46,11,11.44
Los Ríos,2018,47,11,12.77
Los Ríos,2018,48,11,13.83
Los Ríos,2018,49,11,16.87
Los Ríos,2018,50,11,12.84
Los Ríos,2018,51,11,15.0
Los Ríos,2018,52,11,14.93
Los Ríos,2019,1,11,14.44
Los Ríos,2019,2,11,13.04
Los Ríos,2019,3,11,15.73
Los Ríos,2019,4,11,15.3
Los Ríos,2019,5,11,18.24
Los Ríos,2019,6,11,17.09
Los Ríos,2019,7,11,18.26
Los Ríos,2019,8,11,14.36
Los Ríos,2019,9,11,14.3
Los Ríos,2019,10,11,14.96
Los Ríos,2019,11,11,15.09
Los Ríos,2019,12,11,12.7
Los Ríos,2019,13,11,14.24
Los Ríos,2019,14,11,12.5
Los Ríos,2019,15,11,11.87
Los Ríos,2019,16,11,10.61
Los Ríos,2019,17,11,11.26
Los Ríos,2019,18,11,11.84
Los Ríos,2019,19,11,10.73
Los Ríos,2019,20,11,9.6
Los Ríos,2019,21,11,7.51
Los Ríos,2019,22,11,10.14
Los Ríos,2019,23,11,10.84
Los Ríos,2019,24,11,6.31
Los Ríos,2019,25,11,9.06
Los Ríos,2019,26,11,6.83
Los Ríos,2019,27,11,7.29
Los Ríos,2019,28,11,9.49
Los Ríos,2019,29,11,8.11
Los Ríos,2019,30,11,5.94
Los Ríos,2019,31,11,7.74
Los Ríos,2019,32,11,6.6
Los Ríos,2019,33,11,8.06
Los Ríos,2019,34,11,8.79
Los Ríos,2019,35,11,8.14
Los Ríos,2019,36,11,7.37
Los Ríos,2019,37,11,8.1
Los Ríos,2019,38,11,7.64
Los Ríos,2019,39,11,12.1
Los Ríos,2019,40,11,8.07
Los Ríos,2019,41,11,10.09
Los Ríos,2019,42,11,11.21
Los Ríos,2019,43,11,10.36
Los Ríos,2019,44,11,10.14
Los Ríos,2019,45,11,12.66
Los Ríos,2019,46,11,13.51
Los Ríos,2019,47,11,13.83
Los Ríos,2019,48,11,12.16
Los Ríos,2019,49,11,14.97
Los Ríos,2019,50,11,13.83
Los Ríos,2019,51,11,14.66
Los Ríos,2019,52,11,15.06
Los Ríos,2020,1,11,17.94
Los Ríos,2020,2,11,14.74
Los Ríos,2020,3,11,16.41
Los Ríos,2020,4,11,19.2
Los Ríos,2020,5,11,16.63
Los Ríos,2020,6,11,15.61
Los Ríos,2020,7,11,16.3
Los Ríos,2020,8,11,16.76
Los Ríos,2020,9,11,17.16
Los Ríos,2020,10,11,17.03
Los Ríos,2020,11,11,15.34
Los Ríos,2020,12,11,15.01
Los Ríos,2020,13,11,15.16
Los Ríos,2020,14,11,12.96
Los Ríos,2020,15,11,11.71
Los Ríos,2020,16,11,12.73
Los Ríos,2020,17,11,11.99
Los Ríos,2020,18,11,11.84
Los Ríos,2020,19,11,11.8
Los Ríos,2020,20,11,11.26
Los Ríos,2020,21,11,9.8
Los Ríos,2020,22,11,8.01
Los Ríos,2020,23,11,7.8
Los Ríos,2020,24,11,8.57
Los Ríos,2020,25,11,9.19
Los Ríos,2020,26,11,7.19
Los Ríos,2020,27,11,7.69
Los Ríos,2020,28,11,6.54
Los Ríos,2020,29,11,7.9
Los Ríos,2020,30,11,7.33
Los Ríos,2020,31,11,6.94
Los Ríos,2020,32,11,7.49
Los Ríos,2020,33,11,6.87
Los Ríos,2020,34,11,6.57
Los Ríos,2020,35,11,7.07
Los Ríos,2020,36,11,7.9
Los Ríos,2020,37,11,8.71
Los Ríos,2020,38,11,8.81
Los Ríos,2020,39,11,9.63
Los Ríos,2020,40,11,7.8
Los Ríos,2020,41,11,9.84
Los Ríos,2020,42,11,11.39
Los Ríos,2020,43,11,10.04
Los Ríos,2020,44,11,11.64
Los Ríos,2020,45,11,12.37
Los Ríos,2020,46,11,13.1
Los Ríos,2020,47,11,13.5
Los Ríos,2020,48,11,12.06
Los Ríos,2020,49,11,14.19
Los Ríos,2020,50,11,12.86
Los Ríos,2020,51,11,13.64
Los Ríos,2020,52,11,16.41
Los Ríos,2020,53,11,16.3
Los Ríos,2021,1,11,15.69
Los Ríos,2021,2,11,14.44
Los Ríos,2021,3,11,21.23
Los Ríos,2021,4,11,15.49
Los Ríos,2021,5,11,19.83
Los Ríos,2021,6,11,19.73
Los Ríos,2021,7,11,14.04
Los Ríos,2021,8,11,16.71
Los Ríos,2021,9,11,19.21
Los Ríos,2021,10,11,15.33
Los Ríos,2021,11,11,14.51
Los Ríos,2021,12,11,13.91
Los Ríos,2021,13,11,14.86
Los Ríos,2021,14,11,12.73
Los Ríos,2021,15,11,13.69
Los Ríos,2021,16,11,11.64
Los Ríos,2021,17,11,12.57
Los Ríos,2021,18,11,9.16
Los Ríos,2021,19,11,9.19
Los Ríos,2021,20,11,9.53
Los Ríos,2021,21,11,10.94
Los Ríos,2021,22,11,10.26
Los Ríos,2021,23,11,10.13
Los Ríos,2021,24,11,5.3
Los Ríos,2021,25,11,7.39
Los Ríos,2021,26,11,6.53
Los Ríos,2021,27,11,8.27
Los Ríos,2021,28,11,6.24
Los Ríos,2021,29,11,8.04
Los Ríos,2021,30,11,5.81
Los Ríos,2021,31,11,8.13
Los Ríos,2021,32,11,6.57
Los Ríos,2021,33,11,8.56
Los Ríos,2021,34,11,7.66
Los Ríos,2021,35,11,9.33
Los Ríos,2021,36,11,8.61
Los Ríos,2021,37,11,8.23
Los Ríos,2021,38,11,9.61
Los Ríos,2021,39,11,8.3
Los Ríos,2021,40,11,9.87
Los Ríos,2021,41,11,9.87
Los Ríos,2021,42,11,11.79
